"","age","sex","walk_base","walk_scen","cycle_base","cycle_scen","scen","purpose"
"1","15-19","female",66.4551004780043,66.4551004780043,0.623325550499411,37.5423160798913,"commuting_0_10","commuting"
"2","15-19","female",66.4551004780043,66.4551004780043,0.623325550499411,1.47980434846285,"commuting_0_2","commuting"
"3","15-19","female",66.4551004780043,66.4551004780043,0.623325550499411,20.0573242733335,"commuting_0_5","commuting"
"4","15-19","female",66.4551004780043,66.4551004780043,0.623325550499411,0.623325550499411,"commuting_1_0","commuting"
"5","15-19","female",66.4551004780043,66.4551004780043,0.623325550499411,37.5423160798913,"commuting_1_10","commuting"
"6","15-19","female",66.4551004780043,66.4551004780043,0.623325550499411,1.47980434846285,"commuting_1_2","commuting"
"7","15-19","female",66.4551004780043,66.4551004780043,0.623325550499411,20.0573242733335,"commuting_1_5","commuting"
"8","15-19","female",66.4551004780043,68.8104171724037,0.623325550499411,0.623325550499411,"commuting_2_0","commuting"
"9","15-19","female",66.4551004780043,68.8104171724037,0.623325550499411,36.6858372819278,"commuting_2_10","commuting"
"10","15-19","female",66.4551004780043,68.8104171724037,0.623325550499411,19.2008454753701,"commuting_2_5","commuting"
