"","age","sex","walk_base","walk_scen","cycle_base","cycle_scen","scen","purpose"
"1","15-19","all",65.2345287690563,65.2345287690563,0.862043278917678,47.0824524255406,"commuting_0_10","commuting"
"2","15-19","all",65.2345287690563,65.2345287690563,0.862043278917678,2.47007458870701,"commuting_0_2","commuting"
"3","15-19","all",65.2345287690563,65.2345287690563,0.862043278917678,15.9118186233738,"commuting_0_5","commuting"
"4","15-19","all",65.2345287690563,65.2785291225638,0.862043278917678,0.862043278917678,"commuting_1_0","commuting"
"5","15-19","all",65.2345287690563,65.2785291225638,0.862043278917678,47.0664522969924,"commuting_1_10","commuting"
"6","15-19","all",65.2345287690563,65.2785291225638,0.862043278917678,2.45407446015884,"commuting_1_2","commuting"
"7","15-19","all",65.2345287690563,65.2785291225638,0.862043278917678,15.8958184948256,"commuting_1_5","commuting"
"8","15-19","all",65.2345287690563,69.656614870977,0.862043278917678,0.862043278917678,"commuting_2_0","commuting"
"9","15-19","all",65.2345287690563,69.656614870977,0.862043278917678,45.4744211157513,"commuting_2_10","commuting"
"10","15-19","all",65.2345287690563,69.656614870977,0.862043278917678,14.3037873135844,"commuting_2_5","commuting"
