"","age","sex","walk_base","walk_scen","cycle_base","cycle_scen","scen","purpose"
"1","all","all",68.9236506675398,69.2526648434242,8.2049187082202,44.4675763534915,"commuting_0_10","commuting"
"2","all","all",68.9236506675398,69.2526648434242,8.2049187082202,10.0724447688389,"commuting_0_2","commuting"
"3","all","all",68.9236506675398,69.2526648434242,8.2049187082202,19.6976336574349,"commuting_0_5","commuting"
"4","all","all",68.9236506675398,69.921574380773,8.2049187082202,8.31940839887804,"commuting_1_0","commuting"
"5","all","all",68.9236506675398,69.921574380773,8.2049187082202,44.2243365217282,"commuting_1_10","commuting"
"6","all","all",68.9236506675398,69.921574380773,8.2049187082202,9.82920493707573,"commuting_1_2","commuting"
"7","all","all",68.9236506675398,69.921574380773,8.2049187082202,19.4543938256717,"commuting_1_5","commuting"
"8","all","all",68.9236506675398,74.0735148608167,8.2049187082202,8.31940839887804,"commuting_2_0","commuting"
"9","all","all",68.9236506675398,74.0735148608167,8.2049187082202,42.7145399835305,"commuting_2_10","commuting"
"10","all","all",68.9236506675398,74.0735148608167,8.2049187082202,17.944597287474,"commuting_2_5","commuting"
